order_id,order_date,product_id,product_name,category,channel,units,base_price,discount_pct,final_price,revenue,cogs,profit,profit_margin_pct
O000242,2024-11-07,P050,Product 50,Supplements,Google,1,37.12,0.167,40.2,40.2,21.72,18.48,0.46
O000243,2024-09-27,P042,Product 42,Supplements,Google,2,51.79,0.317,35.36,70.72,46.61,24.11,0.341
O000244,2024-03-12,P022,Product 22,Beauty,Organic,2,71.35,0.162,59.79,119.59,49.95,69.64,0.582
O000245,2025-02-22,P041,Product 41,Home,Referral,3,69.3,0.181,56.77,170.31,114.34,55.98,0.329
O000246,2024-12-01,P008,Product 8,Beauty,Email,1,148.57,0.079,177.97,177.97,67.6,110.37,0.62
O000247,2024-06-23,P017,Product 17,Home,Email,1,124.6,0.121,98.55,98.55,61.68,36.88,0.374
O000248,2024-01-28,P034,Product 34,Accessories,Google,2,86.91,0.3,60.87,121.73,52.14,69.59,0.572
O000249,2025-01-27,P027,Product 27,Home,Referral,3,48.71,0.278,35.18,105.54,80.38,25.16,0.238
O000250,2024-02-06,P015,Product 15,Home,Google,3,82.78,0.137,71.45,214.36,136.58,77.78,0.363
O000251,2024-09-05,P044,Product 44,Supplements,Facebook,1,28.7,0.186,23.37,23.37,12.91,10.45,0.447
O000252,2024-12-12,P045,Product 45,Beauty,Referral,2,36.44,0.149,40.3,80.61,33.16,47.45,0.589
O000253,2024-01-13,P021,Product 21,Home,Google,1,119.21,0.318,81.25,81.25,65.56,15.69,0.193
O000254,2025-04-14,P028,Product 28,Home,Organic,2,72.67,0.25,54.54,109.07,79.93,29.14,0.267
O000255,2024-06-17,P014,Product 14,Beauty,Google,1,23.63,0.153,18.01,18.01,7.44,10.56,0.587
O000256,2024-03-20,P038,Product 38,Electronics,Organic,1,69.81,0.145,59.67,59.67,52.36,7.31,0.123
O000257,2024-04-26,P011,Product 11,Beauty,Referral,1,112.08,0.219,87.53,87.53,39.23,48.3,0.552
O000258,2025-02-22,P037,Product 37,Home,Organic,1,115.4,0.142,99.03,99.03,63.47,35.56,0.359
O000259,2024-01-08,P041,Product 41,Home,Email,1,69.3,0.241,52.61,52.61,38.11,14.5,0.276
O000260,2024-10-21,P009,Product 9,Beauty,Google,1,48.64,0.204,38.74,38.74,17.02,21.71,0.561
O000261,2024-10-03,P025,Product 25,Home,Facebook,3,106.61,0.218,83.36,250.07,175.9,74.16,0.297
O000262,2025-02-15,P002,Product 2,Supplements,Organic,3,159.24,0.388,97.42,292.27,214.98,77.29,0.264
O000263,2024-07-25,P033,Product 33,Home,Referral,3,23.37,0.151,17.85,53.54,34.7,18.84,0.352
O000264,2024-01-24,P002,Product 2,Supplements,Organic,1,159.24,0.213,125.37,125.37,71.66,53.71,0.428
O000265,2025-06-23,P004,Product 4,Supplements,Google,2,33.5,0.23,23.21,46.42,27.13,19.29,0.416
O000266,2024-04-05,P040,Product 40,Electronics,Referral,3,157.87,0.285,112.86,338.59,355.2,-16.6,-0.049
O000267,2024-02-03,P029,Product 29,Beauty,Google,1,120.02,0.063,112.48,112.48,42.01,70.47,0.627
O000268,2024-02-07,P035,Product 35,Beauty,Email,1,114.84,0.171,95.16,95.16,40.2,54.97,0.578
O000269,2024-09-17,P044,Product 44,Supplements,Email,1,28.7,0.144,24.55,24.55,12.91,11.64,0.474
O000270,2024-07-17,P037,Product 37,Home,Email,1,115.4,0.145,88.79,88.79,57.12,31.67,0.357
O000271,2024-08-13,P036,Product 36,Beauty,Facebook,1,193.57,0.282,125.15,125.15,60.98,64.18,0.513
O000272,2025-03-21,P047,Product 47,Beauty,Google,3,32.65,0.197,26.21,78.64,34.28,44.35,0.564
O000273,2025-05-06,P031,Product 31,Beauty,Referral,2,98.2,0.133,85.17,170.33,68.74,101.59,0.596
O000274,2025-01-24,P032,Product 32,Beauty,Facebook,1,180.54,0.399,108.43,108.43,63.19,45.24,0.417
O000275,2024-11-08,P003,Product 3,Accessories,Organic,1,43.86,0.267,41.81,41.81,17.11,24.71,0.591
O000276,2024-01-29,P046,Product 46,Electronics,Google,4,130.31,0.365,82.69,330.74,390.93,-60.19,-0.182
O000277,2024-04-25,P049,Product 49,Supplements,Referral,3,118.83,0.092,107.89,323.67,160.42,163.24,0.504
O000278,2024-08-26,P010,Product 10,Accessories,Organic,1,129.23,0.214,91.47,91.47,34.89,56.58,0.619
O000279,2024-11-03,P022,Product 22,Beauty,Google,1,71.35,0.156,78.32,78.32,32.47,45.85,0.585
O000280,2024-03-29,P033,Product 33,Home,Referral,2,23.37,0.315,16.0,32.0,25.7,6.29,0.197
O000281,2024-09-19,P027,Product 27,Home,Organic,2,48.71,0.163,40.76,81.52,53.59,27.94,0.343
O000282,2024-04-12,P047,Product 47,Beauty,Email,1,32.65,0.137,28.18,28.18,11.43,16.75,0.594
O000283,2024-01-07,P001,Product 1,Home,Facebook,2,190.88,0.278,137.79,275.58,209.97,65.61,0.238
O000284,2024-06-03,P050,Product 50,Supplements,Google,1,37.12,0.258,24.81,24.81,15.04,9.77,0.394
O000285,2024-08-14,P013,Product 13,Supplements,Facebook,2,128.19,0.169,95.83,191.66,103.84,87.82,0.458
O000286,2024-04-29,P013,Product 13,Supplements,Google,1,128.19,0.158,107.91,107.91,57.69,50.22,0.465
O000287,2024-07-12,P041,Product 41,Home,Organic,2,69.3,0.236,47.65,95.3,68.6,26.7,0.28
O000288,2024-01-05,P015,Product 15,Home,Facebook,3,82.78,0.227,64.01,192.02,136.58,55.44,0.289
O000289,2024-08-19,P042,Product 42,Supplements,Email,2,51.79,0.236,35.61,71.22,41.95,29.28,0.411
O000290,2025-05-23,P037,Product 37,Home,Referral,3,115.4,0.311,79.56,238.67,190.41,48.27,0.202
O000291,2024-12-13,P006,Product 6,Home,Email,1,41.43,0.273,39.16,39.16,29.62,9.54,0.244
O000292,2025-02-22,P014,Product 14,Beauty,Email,2,23.63,0.146,20.19,40.39,16.54,23.85,0.59
O000293,2024-02-26,P029,Product 29,Beauty,Referral,1,120.02,0.227,92.78,92.78,42.01,50.78,0.547
O000294,2024-05-02,P008,Product 8,Beauty,Google,1,148.57,0.142,127.41,127.41,52.0,75.41,0.592
O000295,2025-03-10,P010,Product 10,Accessories,Organic,1,129.23,0.236,98.71,98.71,38.77,59.94,0.607
O000296,2024-01-26,P023,Product 23,Accessories,Organic,2,57.72,0.139,49.72,99.44,34.63,64.81,0.652
O000297,2024-01-03,P018,Product 18,Supplements,Facebook,1,174.09,0.157,146.69,146.69,78.34,68.35,0.466
O000298,2024-07-14,P015,Product 15,Home,Referral,1,82.78,0.34,49.19,49.19,40.97,8.22,0.167
O000299,2024-05-02,P016,Product 16,Supplements,Google,2,85.76,0.421,49.68,99.36,77.18,22.18,0.223
O000300,2024-11-17,P038,Product 38,Electronics,Google,1,69.81,0.256,67.56,67.56,68.07,-0.51,-0.007
O000301,2024-05-06,P022,Product 22,Beauty,Organic,3,71.35,0.233,54.76,164.29,74.92,89.36,0.544
O000302,2024-09-07,P012,Product 12,Home,Referral,1,19.27,0.414,11.29,11.29,10.6,0.69,0.061
O000303,2024-09-07,P024,Product 24,Home,Facebook,1,96.43,0.187,78.36,78.36,53.04,25.33,0.323
O000304,2024-11-13,P005,Product 5,Supplements,Google,1,175.24,0.07,211.78,211.78,102.52,109.26,0.516
O000305,2024-06-22,P029,Product 29,Beauty,Facebook,1,120.02,0.274,78.44,78.44,37.81,40.63,0.518
O000306,2025-01-24,P044,Product 44,Supplements,Email,2,28.7,0.167,23.9,47.81,25.83,21.98,0.46
O000307,2024-10-01,P046,Product 46,Electronics,Facebook,3,130.31,0.246,98.21,294.64,293.2,1.44,0.005
O000308,2025-02-08,P050,Product 50,Supplements,Organic,2,37.12,0.212,29.27,58.54,33.41,25.12,0.429
O000309,2024-05-08,P039,Product 39,Accessories,Google,3,28.79,0.123,25.25,75.76,25.91,49.84,0.658
O000310,2024-06-20,P034,Product 34,Accessories,Referral,1,86.91,0.206,62.11,62.11,23.46,38.64,0.622
O000311,2024-10-19,P043,Product 43,Supplements,Email,1,161.18,0.186,131.24,131.24,72.53,58.7,0.447
O000312,2025-04-01,P039,Product 39,Accessories,Referral,1,28.79,0.172,23.83,23.83,8.64,15.19,0.638
O000313,2024-12-11,P021,Product 21,Home,Facebook,1,119.21,0.504,76.94,76.94,85.23,-8.3,-0.108
O000314,2024-11-01,P044,Product 44,Supplements,Referral,1,28.7,0.148,31.79,31.79,16.79,15.01,0.472
O000315,2025-03-17,P046,Product 46,Electronics,Facebook,1,130.31,0.349,84.8,84.8,97.73,-12.94,-0.153
O000316,2024-06-12,P005,Product 5,Supplements,Referral,2,175.24,0.143,135.11,270.22,141.95,128.28,0.475
O000317,2025-02-26,P042,Product 42,Supplements,Google,1,51.79,0.19,41.96,41.96,23.3,18.65,0.445
O000318,2024-06-25,P022,Product 22,Beauty,Facebook,1,71.35,0.109,57.23,57.23,22.48,34.76,0.607
O000319,2025-01-23,P043,Product 43,Supplements,Email,1,161.18,0.214,126.72,126.72,72.53,54.19,0.428
O000320,2024-09-07,P042,Product 42,Supplements,Google,3,51.79,0.216,40.57,121.72,69.91,51.81,0.426
O000321,2024-09-24,P025,Product 25,Home,Facebook,2,106.61,0.315,72.99,145.97,117.27,28.7,0.197
O000322,2024-01-29,P018,Product 18,Supplements,Facebook,1,174.09,0.173,144.02,144.02,78.34,65.68,0.456
O000323,2025-01-16,P015,Product 15,Home,Email,1,82.78,0.115,73.28,73.28,45.53,27.76,0.379
O000324,2024-11-12,P019,Product 19,Accessories,Referral,1,98.34,0.208,101.28,101.28,38.35,62.93,0.621
O000325,2025-02-11,P049,Product 49,Supplements,Organic,1,118.83,0.072,110.22,110.22,53.47,56.75,0.515
O000326,2024-12-13,P032,Product 32,Beauty,Referral,1,180.54,0.132,203.78,203.78,82.15,121.63,0.597
O000327,2024-08-08,P006,Product 6,Home,Organic,2,41.43,0.171,30.9,61.81,41.02,20.79,0.336
O000328,2024-09-12,P021,Product 21,Home,Google,2,119.21,0.214,93.67,187.33,131.13,56.2,0.3
O000329,2025-06-28,P046,Product 46,Electronics,Referral,2,130.31,0.312,80.7,161.4,175.92,-14.51,-0.09
O000330,2025-02-02,P043,Product 43,Supplements,Facebook,1,161.18,0.347,105.28,105.28,72.53,32.75,0.311
O000331,2024-07-19,P050,Product 50,Supplements,Facebook,3,37.12,0.191,27.04,81.11,45.11,36.0,0.444
O000332,2024-07-29,P039,Product 39,Accessories,Organic,1,28.79,0.146,22.12,22.12,7.77,14.35,0.649
O000333,2024-07-07,P020,Product 20,Beauty,Google,3,190.54,0.117,151.48,454.43,180.06,274.37,0.604
O000334,2024-02-27,P019,Product 19,Accessories,Email,1,98.34,0.202,78.48,78.48,29.5,48.98,0.624
O000335,2024-12-20,P040,Product 40,Electronics,Facebook,1,157.87,0.488,105.06,105.06,153.92,-48.86,-0.465
O000336,2024-11-24,P001,Product 1,Home,Google,1,190.88,0.44,138.87,138.87,136.48,2.39,0.017
O000337,2024-06-15,P028,Product 28,Home,Organic,1,72.67,0.242,49.56,49.56,35.97,13.59,0.274
O000338,2024-04-25,P015,Product 15,Home,Organic,3,82.78,0.105,74.12,222.36,136.58,85.78,0.386
O000339,2024-12-09,P049,Product 49,Supplements,Email,2,118.83,0.196,124.18,248.36,139.03,109.33,0.44
O000340,2024-12-08,P028,Product 28,Home,Referral,1,72.67,0.203,75.32,75.32,51.96,23.37,0.31
O000341,2025-02-22,P028,Product 28,Home,Organic,2,72.67,0.23,55.95,111.9,79.93,31.96,0.286
O000342,2024-11-18,P043,Product 43,Supplements,Referral,3,161.18,0.261,154.81,464.43,282.88,181.56,0.391
O000343,2024-02-13,P020,Product 20,Beauty,Email,1,190.54,0.189,154.58,154.58,66.69,87.89,0.569
O000344,2024-11-16,P005,Product 5,Supplements,Referral,1,175.24,0.257,169.19,169.19,102.52,66.67,0.394
O000345,2024-10-16,P010,Product 10,Accessories,Google,2,129.23,0.121,113.6,227.21,77.54,149.67,0.659
O000346,2024-12-09,P011,Product 11,Beauty,Organic,1,112.08,0.183,118.97,118.97,51.0,67.97,0.571
O000347,2024-11-23,P004,Product 4,Supplements,Referral,1,33.5,0.138,37.53,37.53,19.59,17.93,0.478
O000348,2024-05-20,P011,Product 11,Beauty,Referral,1,112.08,0.09,101.99,101.99,39.23,62.76,0.615
O000349,2024-09-19,P019,Product 19,Accessories,Referral,1,98.34,0.134,85.14,85.14,29.5,55.64,0.653
O000350,2024-06-30,P010,Product 10,Accessories,Referral,1,129.23,0.167,96.84,96.84,34.89,61.95,0.64
O000351,2024-01-01,P032,Product 32,Beauty,Google,1,180.54,0.211,142.48,142.48,63.19,79.29,0.556
O000352,2024-07-15,P037,Product 37,Home,Referral,1,115.4,0.124,90.97,90.97,57.12,33.84,0.372
O000353,2024-05-31,P044,Product 44,Supplements,Email,1,28.7,0.247,21.62,21.62,12.91,8.71,0.403
O000354,2025-03-11,P040,Product 40,Electronics,Email,1,157.87,0.196,126.97,126.97,118.4,8.57,0.067
O000355,2024-09-30,P047,Product 47,Beauty,Organic,1,32.65,0.178,26.84,26.84,11.43,15.41,0.574
O000356,2024-11-15,P026,Product 26,Supplements,Facebook,1,183.22,0.257,176.91,176.91,107.19,69.72,0.394
O000357,2024-06-17,P006,Product 6,Home,Organic,3,41.43,0.144,31.91,95.74,61.52,34.21,0.357
O000358,2024-04-20,P010,Product 10,Accessories,Referral,1,129.23,0.122,113.51,113.51,38.77,74.74,0.658
O000359,2024-03-10,P019,Product 19,Accessories,Referral,2,98.34,0.059,92.54,185.08,59.01,126.08,0.681
O000360,2024-05-28,P040,Product 40,Electronics,Organic,1,157.87,0.339,104.28,104.28,118.4,-14.12,-0.135
O000361,2025-02-15,P008,Product 8,Beauty,Email,2,148.57,0.16,124.86,249.72,104.0,145.72,0.584
O000362,2024-03-14,P018,Product 18,Supplements,Email,1,174.09,0.191,140.82,140.82,78.34,62.48,0.444
O000363,2024-11-25,P021,Product 21,Home,Facebook,1,119.21,0.318,105.67,105.67,85.23,20.44,0.193
O000364,2024-11-03,P011,Product 11,Beauty,Facebook,2,112.08,0.113,129.24,258.47,101.99,156.48,0.605
O000365,2025-02-28,P034,Product 34,Accessories,Facebook,1,86.91,0.143,74.48,74.48,26.07,48.41,0.65
O000366,2025-02-15,P038,Product 38,Electronics,Organic,1,69.81,0.311,48.07,48.07,52.36,-4.29,-0.089
O000367,2024-07-13,P034,Product 34,Accessories,Email,3,86.91,0.064,73.23,219.7,70.39,149.31,0.68
O000368,2025-03-31,P044,Product 44,Supplements,Organic,1,28.7,0.1,25.84,25.84,12.91,12.92,0.5
O000369,2024-07-28,P032,Product 32,Beauty,Google,1,180.54,0.324,109.89,109.89,56.87,53.02,0.482
O000370,2024-02-04,P048,Product 48,Accessories,Email,2,149.98,0.139,129.14,258.28,89.99,168.29,0.652
O000371,2024-12-07,P026,Product 26,Supplements,Referral,1,183.22,0.141,204.51,204.51,107.19,97.33,0.476
O000372,2024-01-24,P048,Product 48,Accessories,Email,1,149.98,0.063,140.57,140.57,44.99,95.58,0.68
O000373,2024-08-01,P024,Product 24,Home,Organic,1,96.43,0.318,59.19,59.19,47.73,11.46,0.194
O000374,2024-07-19,P040,Product 40,Electronics,Referral,1,157.87,0.203,113.22,113.22,106.56,6.66,0.059
O000375,2024-07-06,P033,Product 33,Home,Email,1,23.37,0.156,17.74,17.74,11.57,6.18,0.348
O000376,2024-12-05,P012,Product 12,Home,Email,1,19.27,0.151,21.28,21.28,13.78,7.5,0.353
O000377,2024-02-01,P020,Product 20,Beauty,Email,1,190.54,0.11,169.6,169.6,66.69,102.91,0.607
O000378,2024-02-01,P027,Product 27,Home,Organic,1,48.71,0.213,38.36,38.36,26.79,11.57,0.302
O000379,2025-06-28,P050,Product 50,Supplements,Organic,3,37.12,0.193,26.95,80.86,45.11,35.75,0.442
O000380,2025-03-10,P049,Product 49,Supplements,Facebook,1,118.83,0.358,76.23,76.23,53.47,22.76,0.299
O000381,2024-01-04,P043,Product 43,Supplements,Google,1,161.18,0.268,118.0,118.0,72.53,45.47,0.385
O000382,2025-04-24,P018,Product 18,Supplements,Facebook,3,174.09,0.273,126.55,379.66,235.02,144.64,0.381
O000383,2024-10-18,P027,Product 27,Home,Organic,3,48.71,0.178,40.03,120.08,80.38,39.7,0.331
O000384,2024-09-06,P029,Product 29,Beauty,Organic,1,120.02,0.209,95.0,95.0,42.01,52.99,0.558
O000385,2025-02-13,P027,Product 27,Home,Email,3,48.71,0.24,37.01,111.02,80.38,30.64,0.276
O000386,2024-08-12,P036,Product 36,Beauty,Referral,1,193.57,0.238,132.78,132.78,60.98,71.8,0.541
O000387,2024-12-22,P016,Product 16,Supplements,Email,3,85.76,0.083,102.18,306.53,150.5,156.03,0.509
O000388,2024-05-31,P048,Product 48,Accessories,Organic,1,149.98,0.133,130.0,130.0,44.99,85.0,0.654
O000389,2024-11-18,P033,Product 33,Home,Referral,1,23.37,0.256,22.61,22.61,16.71,5.91,0.261
O000390,2024-10-26,P017,Product 17,Home,Organic,2,124.6,0.265,91.55,183.11,137.06,46.05,0.252
O000391,2025-03-30,P004,Product 4,Supplements,Email,2,33.5,0.126,29.27,58.54,30.15,28.4,0.485
O000392,2024-06-02,P034,Product 34,Accessories,Google,3,86.91,0.062,73.4,220.2,70.39,149.81,0.68
O000393,2024-08-15,P006,Product 6,Home,Google,1,41.43,0.184,30.43,30.43,20.51,9.92,0.326
O000394,2024-08-01,P021,Product 21,Home,Email,1,119.21,0.189,86.98,86.98,59.01,27.97,0.322
O000395,2024-01-18,P003,Product 3,Accessories,Organic,1,43.86,0.149,37.33,37.33,13.16,24.17,0.647
O000396,2024-11-22,P027,Product 27,Home,Organic,1,48.71,0.403,37.8,37.8,34.83,2.97,0.079
O000397,2025-02-08,P041,Product 41,Home,Facebook,1,69.3,0.332,46.3,46.3,38.11,8.19,0.177
O000398,2024-12-12,P034,Product 34,Accessories,Organic,1,86.91,0.194,91.02,91.02,33.89,57.13,0.628
O000399,2024-12-14,P009,Product 9,Beauty,Referral,2,48.64,0.136,54.65,109.31,44.26,65.05,0.595
O000400,2024-07-25,P037,Product 37,Home,Email,3,115.4,0.237,79.23,237.7,171.37,66.33,0.279
O000401,2024-04-23,P008,Product 8,Beauty,Referral,1,148.57,0.161,124.58,124.58,52.0,72.58,0.583
O000402,2024-11-05,P009,Product 9,Beauty,Organic,1,48.64,0.202,50.49,50.49,22.13,28.36,0.562
O000403,2024-01-30,P006,Product 6,Home,Email,3,41.43,0.24,31.49,94.48,68.36,26.12,0.276
O000404,2024-09-11,P001,Product 1,Home,Google,1,190.88,0.137,164.64,164.64,104.99,59.65,0.362
O000405,2025-02-17,P009,Product 9,Beauty,Email,1,48.64,0.22,37.91,37.91,17.02,20.89,0.551
O000406,2024-08-24,P029,Product 29,Beauty,Facebook,2,120.02,0.176,88.96,177.92,75.62,102.31,0.575
O000407,2025-06-25,P018,Product 18,Supplements,Organic,1,174.09,0.322,106.15,106.15,70.51,35.65,0.336
O000408,2024-05-05,P012,Product 12,Home,Facebook,2,19.27,0.127,16.82,33.63,21.19,12.44,0.37
O000409,2024-08-22,P004,Product 4,Supplements,Referral,1,33.5,0.297,21.21,21.21,13.57,7.64,0.36
O000410,2024-03-21,P017,Product 17,Home,Google,1,124.6,0.221,97.04,97.04,68.53,28.51,0.294
O000411,2024-07-08,P005,Product 5,Supplements,Google,3,175.24,0.405,93.81,281.43,212.92,68.51,0.243
O000412,2024-03-24,P013,Product 13,Supplements,Email,2,128.19,0.135,110.91,221.82,115.37,106.45,0.48
O000413,2025-05-24,P034,Product 34,Accessories,Facebook,1,86.91,0.459,47.03,47.03,26.07,20.96,0.446
O000414,2025-05-10,P022,Product 22,Beauty,Facebook,3,71.35,0.173,59.04,177.12,74.92,102.2,0.577
O000415,2024-05-11,P034,Product 34,Accessories,Email,1,86.91,0.233,66.68,66.68,26.07,40.61,0.609
O000416,2024-01-11,P020,Product 20,Beauty,Referral,2,190.54,0.322,129.11,258.22,133.38,124.84,0.483
O000417,2025-06-02,P048,Product 48,Accessories,Google,1,149.98,0.24,102.64,102.64,40.49,62.15,0.605
O000418,2024-09-09,P036,Product 36,Beauty,Facebook,1,193.57,0.216,151.76,151.76,67.75,84.01,0.554
O000419,2024-06-23,P018,Product 18,Supplements,Email,1,174.09,0.3,109.61,109.61,70.51,39.1,0.357
O000420,2024-10-17,P043,Product 43,Supplements,Organic,1,161.18,0.337,106.85,106.85,72.53,34.32,0.321
O000421,2025-05-07,P031,Product 31,Beauty,Email,1,98.2,0.189,79.66,79.66,34.37,45.29,0.569
O000422,2025-04-21,P007,Product 7,Supplements,Facebook,1,18.81,0.123,16.49,16.49,8.46,8.03,0.487
O000423,2024-06-09,P033,Product 33,Home,Organic,2,23.37,0.413,12.35,24.71,23.13,1.57,0.064
O000424,2024-08-30,P026,Product 26,Supplements,Email,2,183.22,0.175,136.04,272.08,148.41,123.67,0.455
O000425,2024-07-25,P046,Product 46,Electronics,Email,1,130.31,0.304,81.64,81.64,87.96,-6.32,-0.077
O000426,2024-06-30,P029,Product 29,Beauty,Google,1,120.02,0.07,100.43,100.43,37.81,62.62,0.624
O000427,2024-02-09,P048,Product 48,Accessories,Facebook,1,149.98,0.233,114.96,114.96,44.99,69.97,0.609
O000428,2024-05-25,P023,Product 23,Accessories,Facebook,1,57.72,0.111,51.28,51.28,17.31,33.97,0.662
O000429,2025-06-24,P016,Product 16,Supplements,Email,1,85.76,0.308,53.42,53.42,34.73,18.69,0.35
O000430,2024-04-02,P040,Product 40,Electronics,Google,2,157.87,0.301,110.37,220.74,236.8,-16.06,-0.073
O000431,2025-02-16,P002,Product 2,Supplements,Email,2,159.24,0.145,136.15,272.3,143.32,128.99,0.474
O000432,2025-06-16,P038,Product 38,Electronics,Referral,1,69.81,0.365,39.92,39.92,47.12,-7.2,-0.18
O000433,2024-11-01,P014,Product 14,Beauty,Facebook,3,23.63,0.199,24.6,73.79,32.26,41.53,0.563
O000434,2024-03-03,P004,Product 4,Supplements,Referral,1,33.5,0.084,30.68,30.68,15.07,15.6,0.509
O000435,2024-06-03,P034,Product 34,Accessories,Google,1,86.91,0.152,66.31,66.31,23.46,42.85,0.646
O000436,2024-03-15,P003,Product 3,Accessories,Google,1,43.86,0.186,35.72,35.72,13.16,22.56,0.632
O000437,2024-09-14,P027,Product 27,Home,Referral,1,48.71,0.334,32.42,32.42,26.79,5.63,0.174
O000438,2024-12-05,P050,Product 50,Supplements,Email,1,37.12,0.145,41.27,41.27,21.72,19.56,0.474
O000439,2024-04-13,P023,Product 23,Accessories,Organic,1,57.72,0.115,51.07,51.07,17.31,33.75,0.661
O000440,2024-04-07,P039,Product 39,Accessories,Referral,1,28.79,0.084,26.37,26.37,8.64,17.73,0.672
O000441,2025-06-16,P021,Product 21,Home,Google,2,119.21,0.193,86.6,173.21,118.02,55.19,0.319
O000442,2024-05-09,P033,Product 33,Home,Email,1,23.37,0.137,20.16,20.16,12.85,7.31,0.363
O000443,2025-01-08,P044,Product 44,Supplements,Referral,1,28.7,0.077,26.49,26.49,12.91,13.57,0.512
O000444,2024-11-08,P009,Product 9,Beauty,Email,1,48.64,0.179,51.88,51.88,22.13,29.75,0.573
O000445,2025-01-19,P009,Product 9,Beauty,Email,1,48.64,0.14,41.84,41.84,17.02,24.82,0.593
O000446,2024-12-26,P050,Product 50,Supplements,Organic,1,37.12,0.165,40.3,40.3,21.72,18.58,0.461
O000447,2024-02-26,P021,Product 21,Home,Facebook,2,119.21,0.317,81.46,162.92,131.13,31.79,0.195
O000448,2024-10-10,P042,Product 42,Supplements,Facebook,3,51.79,0.378,32.23,96.7,69.91,26.79,0.277
O000449,2025-02-05,P017,Product 17,Home,Facebook,3,124.6,0.231,95.77,287.3,205.58,81.72,0.284
O000450,2024-04-26,P042,Product 42,Supplements,Facebook,2,51.79,0.187,42.13,84.25,46.61,37.64,0.447
O000451,2024-10-16,P008,Product 8,Beauty,Facebook,1,148.57,0.076,137.3,137.3,52.0,85.3,0.621
O000452,2024-08-18,P034,Product 34,Accessories,Facebook,3,86.91,0.345,51.2,153.61,70.39,83.22,0.542
O000453,2025-03-12,P025,Product 25,Home,Organic,1,106.61,0.187,86.7,86.7,58.63,28.07,0.324
O000454,2025-06-09,P047,Product 47,Beauty,Organic,2,32.65,0.154,24.87,49.74,20.57,29.17,0.586
O000455,2025-05-11,P007,Product 7,Supplements,Organic,2,18.81,0.298,13.21,26.42,16.93,9.49,0.359
O000456,2025-01-29,P037,Product 37,Home,Facebook,3,115.4,0.33,77.28,231.84,190.41,41.44,0.179
O000457,2024-09-06,P035,Product 35,Beauty,Organic,1,114.84,0.125,100.44,100.44,40.2,60.24,0.6
O000458,2024-04-29,P018,Product 18,Supplements,Facebook,1,174.09,0.154,147.21,147.21,78.34,68.87,0.468
O000459,2024-07-14,P039,Product 39,Accessories,Organic,2,28.79,0.416,15.13,30.27,15.55,14.72,0.486
O000460,2025-02-24,P034,Product 34,Accessories,Facebook,2,86.91,0.087,79.35,158.71,52.14,106.56,0.671
